,title,imdb_id,budget,revenue
747,The Third Wheel,37270,0,0
748,Two Family House,63956,0,0
749,Under Hellgate Bridge,234357,0,0
750,The Way of the Gun,1619,8500000,19125401
751,Numb,17106,0,0
752,Swimming,302,7800000,22441323
753,Chasing Indigo,-1,-1,-1
754,Double Parked,203820,0,0
755,Endsville,-1,-1,-1
756,Intern,257211,35000000,194564672
757,Moulin Rouge!,824,52500000,179213434
758,Men of Honor,11978,82343495,48814909
759,Overnight Sensation,244448,0,0
760,Pilgrim,22538,85000000,48000000
761,Real Doll,-1,-1,-1
762,Rocky Road,851479,0,0
763,Sexy Beast,11826,5000000,0
764,Something Sweet,409476,0,0
765,Together,776515,0,0
766,The Wise Ones,-1,-1,-1
767,You Can Count on Me,14295,0,0
768,Fabulous Furry Freak Brothers,-1,-1,-1
769,Under the Bus,-1,-1,-1
770,American Desi,32222,250000,0
771,"Love, Money, Love",12115,0,0
772,A Good Night to Die,62289,0,0
773,Greenfingers,33379,0,1443067
774,Illicit Lovers,90803,0,0
775,A Neapolitan Spell,-1,-1,-1
776,The Princess and the Warrior,9301,0,0
777,One Night at McCool's,2144,0,0
778,Reaper,298026,0,0
779,The Alternate,22426,0,0
780,Sin's Kitchen,-1,-1,-1
781,Spiders,164331,7000000,257019
782,Straight Out of Compton,587248,0,0
783,Tart,30331,3300000,0
784,Americanos: Latino Life in the United States,-1,-1,-1
785,Animal Factory,9791,3600000,43805
786,Boys and Girls,10571,16000000,20627372
787,Death of a Saleswoman,459563,0,0
788,Dreamland,480434,0,0
789,Exorcist: The Beginning,11026,80000000,78000586
790,Firecracker,39193,350000,0
791,Poor White Trash,44895,1200000,1404
792,Greasewood Flat,252659,0,0
793,Home Sweet Hoboken,257991,0,0
794,Secret Needs,560122,0,0
795,The Watcher,10685,33000000,0
796,Sordid Lives,19094,0,1079726
797,Astronomy of Errors,-1,-1,-1
798,Trifling with Fate,607980,0,0
799,Trouble Every Day,40723,0,9200
800,Being Considered,324780,0,0
801,Camera Obscura,429725,0,0
802,Bring It On,1588,28000000,90449929
803,Kevin & Perry Go Large,10597,0,0
804,Dr. T & the Women,10763,23000000,22844291
805,Sanam Teri Kasam,107243,0,0
806,A Sense of Entitlement,753306,15000,0
807,The Smokers,32309,0,0
808,Thomas and the Magic Railroad,16110,19000000,19748009
809,Venus and Mars,356088,0,0
810,Warrior Sisters,-1,-1,-1
811,What's Eating You?,-1,-1,-1
812,Wildflower,393003,0,0
813,Airboss III: The Payback,243745,0,0
814,A Question of Faith,467433,0,2587072
815,The Dish,5257,0,0
816,The King's Guard,100801,0,0
817,Bundle of Joy,43257,0,0
818,Alma Mater,341207,0,0
819,Madison,11017,10000000,26488734
820,On Edge,427036,100000,200
821,Keep the River on Your Right: A Modern Cannibal Tale,65075,0,0
822,A Pocket Full of Dreams,-1,-1,-1
823,Press Run,294504,0,0
824,Psycho Beach Party,27723,1500000,0
825,Save the Last Dance,9816,13000000,131706809
826,Joy Ride,10866,23000000,36642838
827,The Trumpet of the Swan,54491,0,100202
828,Massholes,-1,-1,-1
829,Vinnie and Angela's Beauty Salon and Funeral Parlor,-1,-1,-1
830,Woman on Top,14629,8000000,0
831,Along for the Ride,447380,0,0
832,The Farewell,565310,250300,22110994
833,Children of Men,9693,76000000,70595464
834,Somewhere in the Night,20000,0,0
835,Fast Food Fast Women,49453,0,0
836,Friends and Family,23423,0,0
837,Beacon Hill,230102,1000000,0
838,2 Birds with 1 Stallone,-1,-1,-1
839,What's Eating You?,-1,-1,-1
840,Mystery at Sam's,-1,-1,-1
841,Lawrence Melm,-1,-1,-1
842,The Man Who Cried,29572,20170000,1800000
843,Maybe Baby,13966,0,0
844,My First Mister,25641,5250000,595005
845,One Shot Too High,-1,-1,-1
846,Luck of the Draw,91840,0,0
847,Time Share,20310,0,0
848,Tolerance,273238,5000000,0
849,What to Do in Case of Fire,5261,0,0
850,What Women Want,3981,70000000,374111707
851,Sirens of the Deep,734712,0,0
852,Airboss IV: the X Factor,792384,0,0
853,Believe,499338,0,0
854,The Big Thing,519699,0,0
855,Chain of Command,352978,5000000,0
856,The Guardian,4643,10000000,0
857,How to Kill Your Neighbor's Dog,13791,7300000,0
858,Lloyd,10152,19000000,39267515
859,Nostradamus,48485,0,0
860,Ocean Park,271627,0,0
861,Here's to Life!,775132,0,0
862,"A Girl, Three Guys, and a Gun",82073,0,0
863,Tea Cakes or Cannoli,-1,-1,-1
864,The Sleepy Time Gal,112991,0,0
865,Big Momma's House,9600,30000000,173959438
866,Broke Even,717511,0,0
867,The Chaos Factor,45302,0,0
868,Chump Change,88910,0,0
869,Snatch,107,10000000,83557872
870,4 Faces,628319,0,0
871,Happy Accidents,22230,0,688510
872,Hidden Passion,526430,0,0
873,The Miracle Maker,30628,0,0
874,Family Jewels,52122,0,0
875,Confessions of a Florist,501189,0,0
876,Mission,353081,178000000,791017452
877,The Contender,6521,20000000,22428990
878,Desire,82023,230758,0
879,To and Fro,458554,0,0
880,Diary of a City Priest,80088,0,0
881,The Doghouse,526171,0,0
882,The King Is Alive,10613,0,0
883,Falling Through,268978,0,0
884,Get Carter,10461,63600000,19412993
885,The Son's Room,11447,0,0
886,Downtown 81,26571,0,0
887,Dying on the Edge,224314,0,0
888,Everybody's Famous!,58886,0,0
889,Ken Park,7090,1300000,447741
890,King of the Korner,-1,-1,-1
891,Fourplay,514748,0,0
892,Memento,77,9000000,39723096
893,The Mummy Returns,1734,98000000,443280904
894,Sky Hook,110366,0,0
895,The Private Public,291677,0,0
896,Return to the Secret Garden,317414,0,0
897,Skipped Parts,41282,0,0
898,The Wedding Planner,2018,35000000,94728529
899,Wish You Were Dead,23853,0,0
900,The Good Bastard,-1,-1,-1
901,The Cell,8843,33000000,104155843
902,Gangster No. 1,10394,0,0
903,Ginger Snaps,9871,5000000,0
904,Girlfight,19348,0,0
905,Happy Campers,24273,15000000,0
906,I Love My Movie,-1,-1,-1
907,Could Be Worse!,598154,0,0
908,"Jails, Hospitals & Hip-Hop",94214,0,10
909,Lakeboat,196280,0,0
910,Legend of the Phantom Rider,82802,1600000,0
911,Songcatcher,62677,0,0
912,Taliesin Jones,41460,0,0
913,Things You Can Tell Just by Looking at Her,20067,0,1433668
914,Tomorrow by Midnight,513277,0,0
915,The Weight of Water,13526,16000000,109130
916,50 Feet of String,239465,0,0
917,Beautiful,451915,25000000,7649973
918,Bootmen,21370,0,0
919,Center Stage,10560,29000000,26385941
920,From Russia to Hollywood: The 100-Year Odyssey of Chekhov and Shdanoff,197330,0,0
921,In the Weeds,115646,0,0
922,Johnny Famous,-1,-1,-1
923,The Journey,720998,0,0
924,Looking for Jimmy,554706,0,0
925,Who Are You?,836919,0,0
926,Reaching Normal,-1,-1,-1
927,Remember the Titans,10637,30000000,136706683
928,Ritual,433808,10000000,1785977
929,Road Dogz,108291,200000,0
930,Tricks,117697,0,0
931,Password,215894,0,0
932,102 Dalmatians,10481,85000000,183611771
933,Runners,30203,0,0
934,Chasing the Dragon,717976,0,0
935,Il cielo cade,173374,0,0
936,First Light,470894,0,0
937,Freon,431872,0,0
938,Water Drops on Burning Rocks,12480,0,0
939,House of the Generals,459951,0,0
940,Inventing a Girl: An Experience in Homeschooling,-1,-1,-1
941,Jason X,11470,11000000,16951798
942,Knockaround Guys,7501,15000000,12000000
943,The Luzhin Defence,52654,1864747,0
944,Moonglow,700209,0,0
945,Our House: A Very Real Documentary About Kids of Gay & Lesbian Parents,598152,0,0
946,Steel Legends: Railroads of the Northeast,-1,-1,-1
947,Terror Tract,87867,0,0
948,Vengo,510393,0,0
949,Amélie,194,10000000,173921954
950,Awake,615658,0,0
951,Bait,118957,30000000,32500000
952,Beat,663459,0,0
953,Berlin Calling,30508,0,0
954,A Birthing Way,-1,-1,-1
955,Cause of Death,243522,0,0
956,Clean and Narrow,292767,2500000,0
957,The Tracker,565214,0,0
958,American Storytellers,303118,0,0
959,A Place Nearby,221487,0,0
960,Lip Service,575216,0,0
961,Kwik Stop,88286,0,0
962,Lady in the Box,49702,0,0
963,Last Ball,409374,0,0
964,Meet the Parents,1597,55000000,330444045
965,Miss Congeniality,1493,45000000,212000000
966,Moving August,89799,0,0
967,Blow Dry,17203,0,637769
968,Race for the Poles,844777,0,0
969,La segunda noche,165266,0,0
970,Tully,400579,0,15636462
971,An Intimate Friendship,430017,0,0
972,2046,844,12000000,19271312
973,75 Degrees in July,181351,0,0
974,A.I. Artificial Intelligence,644,100000000,235926552
975,After Alice,41738,0,0
976,Aquarius,377273,762241,285930
977,Big Eden,21056,0,512451
978,Byron Bay,57962,0,0
979,Bread and Roses,37691,0,0
980,Bruiser,29512,5000000,0
981,Soulkeeper,63188,0,0
982,Cicadas,481492,0,0
983,Citizen Toxie: The Toxic Avenger IV,27601,500000,0
984,Last Stand,76640,30000000,0
985,Delivering Milo,24811,0,0
986,Groove,11688,100000000,169327687
987,Hannibal,9740,87000000,351692268
988,The Resurrection Game,279764,0,0
989,Obstacles,468017,0,0
990,Pearl Harbor,676,140000000,449220945
991,Rugrats in Paris,16340,30,103
992,Rustin,291727,0,0
993,The Streetsweeper,717747,0,0
994,The Amati Girls,220976,0,0
995,Atlantis Falling,-1,-1,-1
996,Bachelor #2,491725,646000,0
997,Box Marley,-1,-1,-1
998,Christie Malry's Own Double-Entry,85740,0,0
999,Cupid's Mistake,205337,0,0
1000,Fall: The Price of Silence,110635,2000000,0
1001,Ground Zero,159627,0,0
1002,The Ladies Man,16888,24000000,13700000
1003,Legion of the Dead,31541,500000,0
1004,Malena,10867,0,14493284
1005,Mohabbatein,11518,4000000,0
1006,Partition,14608,0,0
1007,The Rage Within,649254,0,0
1008,Sensual Friends,459848,0,0
1009,Skeleton Woman,607012,0,0
1010,Venus on the Halfshell,311012,0,0
1011,Very Mean Men,166283,4500000,0
1012,100 Girls,10035,0,0
1013,Adrift in the Heartland,-1,-1,-1
1014,Automatic,38610,0,0
1015,Ties and Ropes,-1,-1,-1
1016,BassMaster,652115,0,0
1017,Belphegor: Phantom of the Louvre,35831,0,0
1018,Bored Silly,254630,0,0
1019,Dead Dog,206724,0,0
1020,Doomsdayer,67932,0,0
1021,Dropping Out,381746,0,0
1022,Faith and the Water Dog,-1,-1,-1
1023,Firefight: Stories from the Front Lines,-1,-1,-1
1024,The Penny Promise,352500,0,0
1025,2000 AD,315052,0,0
1026,Held for Ransom,169801,0,0
1027,The Last Patrol,60489,3000000,0
1028,The Libertine,7548,0,0
1029,Road Trip,9285,16000000,119754278
1030,Route 666,55547,2300000,0
1031,Freeway Rhapsody,171560,0,0
1032,Table One,218188,0,0
1033,Terror in the Darkness,39535,0,0
1034,Written in Water,123029,500000,0
1035,Just the Beginning,646477,0,0
1036,Nobody's Baby,48345,0,0
1037,Bamboozled,24664,0,0
1038,Cowboys and Angels,20148,2000000,33700
1039,Crazy,50646,50000000,142851197
1040,Dinner and a Movie,318361,0,0
1041,Downward Angel,426956,0,0
1042,Enemy at the Gates,853,68000000,96976270
1043,Hijack Stories,58169,0,0
1044,Love Her Madly,209356,0,0
1045,The Martini Shot,-1,-1,-1
1046,Postmark Paradise,80022,0,0
1047,Angel of Death,288158,15000000,48854305
1048,The 6th Day,8452,82000000,96085477
1049,Sunday Morning,37230,0,0
1050,Surviving Paradise,-1,-1,-1
1051,Xscape,526863,0,0
1052,Wild About Harry,75778,0,0
1053,To Protect and Serve,505043,1000,0
1054,The Wog Boy,16874,0,0
1055,Murderous Maids,62124,0,0
1056,Bob the Butler,22747,0,0
1057,Bellyful,392100,0,0
1058,Christina's House,38503,2500000,0
1059,Code Unknown,30970,0,95242
1060,Vampire Hunter D: Bloodlust,900530,0,0
1061,The Day the Ponies Come Back,67741,0,0
1062,Les Destinées,64310,0,0
1063,Edgeplay,32576,0,80000
1064,Bad Girls from Valley High,47541,0,0
1065,Turn It Up,16346,0,0
1066,The Taste of Others,10697,0,0
1067,Harrison's Flowers,25014,0,0
1068,With a Friend Like Harry...,47943,0,3818452
1069,"It's Alright Ma, I'm Only Trying",-1,-1,-1
1070,Jet Set,51861,6850000,0
1071,Amazon,588921,0,7877742
1072,Mrs. Death 2: Hells Fury,-1,-1,-1
1073,My 5 Wives,38132,0,0
1074,Nothing But the Truth,14637,11500000,409832
1075,Prison Song,26478,0,0
1076,Leaving No Trace,322154,0,0
1077,Random Acts,582049,0,0
1078,Sade,72356,0,0
1079,Second to Die,224197,0,0
1080,Stormy Williams,-1,-1,-1
1081,The Slammer,64585,0,0
1082,Devil in the Flesh 2,35705,0,546904
1083,Trois,110,0,0
1084,A Matter of Taste,82259,0,0
1085,Vortex,290730,1000000,0
1086,Watch,80035,68000000,68267862
1087,Boricua's Bond,207731,0,0
1088,Chasing Holden,49071,0,0
1089,The Convent,448432,0,0
1090,Dad & Jr.,-1,-1,-1
1091,Dancing at the Blue Iguana,23941,0,0
1092,Family Audit,-1,-1,-1
1093,Gangs of New York,3131,100000000,193772504
1094,The List,333676,0,0
1095,Little Pieces,499566,0,0
1096,Loser,10642,0,0
1097,Love You Hamesha,308059,0,0
1098,Militia,30947,0,0
1099,Morning,38357,40000000,60040976
1100,The New Women,294865,0,0
1101,Out of Loyalty,-1,-1,-1
1102,A Little Family Conversation,376333,0,0
1103,Ready to Rumble,20697,24000000,12372410
1104,Red Letters,73838,0,0
1105,Sandy Hook Lingerie Party Massacre,28728,0,0
1106,Searching for Paradise,275953,0,0
1107,Secret Society,621870,0,0
1108,Silver Man,47592,0,0
1109,Goodbye Charlie Bright,24997,0,0
1110,Unbreakable,9741,75000000,248118121
1111,'R Xmas,49110,0,0
1112,Ablaze,111851,0,0
1113,Amazing Grace,356199,0,0
1114,Another Life,54577,500000,0
1115,The Beatnicks,86847,0,0
1116,The Big Menarski,-1,-1,-1
1117,Black Friday,765869,0,0
1118,The Calling,283384,0,0
1119,Agent Red,51422,0,0
1120,Circuit,146223,0,5750401
1121,American Women,746911,0,0
1122,Critical Mass,134464,0,0
1123,Dead Babies,42391,0,0
1124,Death and Taxis,316153,0,0
1125,Deeply,18317,0,0
1126,An Everlasting Piece,29122,0,0
1127,Every Child Is Born a Poet: The Life and Work of Piri Thomas,-1,-1,-1
1128,Get Your Stuff,41636,0,0
1129,Hard Luck,9650,0,0
1130,The Claim,44853,0,0
1131,Kippur,49709,0,0
1132,The Last Place on Earth,297807,0,0
1133,Life Sentence,795134,0,0
1134,Now Chinatown,279708,0,0
1135,Call,158011,13000000,68572378
1136,Ropewalk,861667,0,0
1137,Scarlet Diva,23990,0,0
1138,Schwak,-1,-1,-1
1139,Some Voices,83581,0,0
1140,Soul Survivors,14033,17000000,4299141
1141,The St. Francisville Experiment,34794,0,0
1142,Submerged,14180,15000000,0
1143,Just Run!,327907,0,0
1144,Two Thousand and None,150212,0,0
1145,Antitrust,9989,30000000,18195610
1146,Best in Show,13785,0,0
1147,Buying the Cow,13163,0,0
1148,Cross,94348,45000000,30353232
1149,Original Sin,2057,42000000,35402320
1150,The Family Man,5994,60000000,124700000
1151,Forbidden Highway,446017,0,0
1152,Love Conquers Paul,269018,0,0
1153,The Mask of Zorro,9342,95000000,250288523
1154,Ripley Under Ground,39127,0,0
1155,Mint Condition,20680,0,0
1156,The Night Larry Kramer Kissed Me,196137,0,0
1157,Novye Bremenskiye,259348,0,0
1158,The Detour,804148,0,0
1159,Pierre Fatumbi Verger: Mensageiro Entre Dois Mundos,283002,0,0
1160,Redemption of the Ghost,278652,0,0
1161,Loners,605968,0,0
1162,Strictly Sinatra,114087,0,0
1163,Suspicious River,80294,0,0
1164,Scandal: 15 Minutes of Fame,348859,0,0
1165,Tattoo Bar,276236,0,0
1166,Unconditional Love,37922,0,0
1167,Waking Up in Reno,21118,0,261603
1168,The Whole Shebang,24239,0,0
1169,Above Suspicion,421473,0,21712
1170,The Affair,19076,30000000,1198113
1171,Auggie Rose,113213,0,0
1172,Battle Hymn,75046,0,0
1173,Dancing in September,259389,850000,0
1174,Daybreak,47945,0,0
1175,Desi's Looking for a New Girl,278788,0,0
1176,Dracula 2000,10577,28000000,47053625
1177,Flossin,281193,0,86000
1178,The Gift,2046,10000000,12008642
1179,Heartbreak Hospital,96218,0,0
1180,Human Nature,441,6000000,1600000
1181,The Kid,38575,40000000,359126022
1182,Little Insects,-1,-1,-1
1183,Love Hurts,24881,0,0
1184,Lucky Numbers,10783,65000000,0
1185,On the Borderline,129187,0,0
1186,Bandits,3172,75000000,67631903
1187,Quinceañera,64499,0,0
1188,Reunion,71552,50000000,234989584
1189,Seven and a Match,108263,0,0
1190,Slipping Into Darkness,695345,0,0
1191,The Summer Intern,-1,-1,-1
1192,The Tigger Movie,15655,30000000,45554533
1193,Timecode,36234,4000000,0
1194,Transcension,-1,-1,-1
1195,Two Degrees,613023,0,0
1196,When Brendan Met Trudy,49929,0,0
1197,Penny Ante,-1,-1,-1
1198,B Movie,282034,500000,0
1199,Besotted,277415,0,0
1200,Beyond the Ocean,272476,0,0
1201,Blue Shirts,-1,-1,-1
1202,Briar Patch,80218,0,0
1203,Duplicity,16558,60000000,78146652
1204,Drop Back Ten,82643,0,0
1205,Father's Love,772816,0,0
1206,The Fishermen,626411,0,0
1207,Halloween: Resurrection,11442,13000000,37664855
1208,"Hey, Happy!",41870,0,0
1209,The House of Sir,-1,-1,-1
1210,Intacto,10856,0,0
1211,The Krone Experiment,-1,-1,-1
1212,Last Seen,520276,0,0
1213,Maelstrom,35650,0,0
1214,El mar,712327,250000,0
1215,To Die (Or Not),690800,0,0
1216,The Most Fertile Man in Ireland,66159,0,0
1217,Robbers,333675,0,0
1218,Ten Hundred Kings,-1,-1,-1
1219,Sleepless,324542,30000000,32540674
1220,Perfect Lover,277542,0,0
1221,Séraphin: Heart of Stone,56717,0,0
1222,Black Tar Heroin: The Dark End of the Street,79515,0,0
1223,Blow,4133,53000000,83282296
1224,Chasing Sleep,32166,0,0
1225,Chopper,9519,0,236185
1226,Christmas in the Clouds,13356,3000000,0
1227,G-Men from Hell,138069,0,0
1228,The Glass House,2176,30000000,23619609
1229,Frozen with Fear,296012,0,0
1230,The Newcomers,134803,0,0
1231,Our Burden Is Light,-1,-1,-1
1232,On the Edge,336121,0,0
1233,Sorted,34056,0,0
1234,The Third Society,28633,0,0
1235,An American Rhapsody,37920,0,850225
1236,Bel Air,738362,0,0
1237,Borderline Normal,213914,0,0
1238,Borstal Boy,24309,0,0
1239,Contaminated Man,48123,0,0
1240,Beautiful Creatures,109491,60000000,60052138
1241,Seven Days to Live,10558,0,0
1242,Gaja Gamini,423976,0,0
1243,Hey Ram,725568,0,0
1244,Mach 2,52842,0,0
1245,Long Sleepless Nights,550283,0,0
1246,Hum Tumhare Hain Sanam,90634,4800000,14000000
1247,"Let Me in, I Hear Laughter",298018,0,0
1248,Lucky 13,38309,0,0
1249,Phir Bhi Dil Hai Hindustani,97351,0,0
1250,Possible Worlds,38987,0,0
1251,"Sleep Easy, Hutch Rimes",73677,6000000,0
1252,3 Idiots w/GUNS,-1,-1,-1
1253,24 Hours in London,32555,0,0
1254,All Over Again,427279,0,0
1255,Alvarez & Cruz,-1,-1,-1
1256,Sex Files: Ancient Desires,433111,0,0
1257,Raspberry & Lavender,705703,1500000,0
1258,Beyond Re-Animator,11429,3000000,0
1259,Bob's Video,-1,-1,-1
1260,Breathing Hard,-1,-1,-1
1261,The Broken Hearts Club: A Romantic Comedy,22597,1000000,1744858
1262,Brother,10009,128000000,250397798
1263,Chittagong: The Last Stopover,572393,0,0
1264,A Deadly Compromise,220081,0,0
1265,Faust,77560,0,58132
1266,Final Payback,478992,0,0
1267,Good Company,1901,0,0
1268,In Search of the Lincoln Brigade,-1,-1,-1
1269,Juvenile,544859,240000,0
1270,Secret Girlfriend Club,171120,0,0
1271,Off the Lip,279709,0,0
1272,The Opponent,112878,0,0
1273,Passion's Obsession,219785,0,0
1274,Pay It Forward,10647,40000000,55707411
1275,Sex Files: Creating the Perfect Man,348863,0,0
1276,The Prime Gig,44015,0,0
1277,Wild Roomies,23594,400000,0
1278,Scandal: Sex@students.edu,348858,0,0
1279,Sex Files: Sexual Matrix,51767,0,0
1280,21,8065,35000000,69823199
1281,The Vertical Ray of the Sun,34899,0,0
1282,Dark Asylum,35951,0,0
1283,Chilean Gothic,340385,0,0
1284,Angel Eyes,5852,53000000,29700000
1285,The Artist's Journey: Funk Blast,-1,-1,-1
1286,Blue Moon,287807,0,0
1287,The Discontents,174498,0,0
1288,G.O.D.,352084,0,0
1289,Home Field Advantage,459716,0,0
1290,The Last Prediction,-1,-1,-1
1291,In Search of a Woman,366189,0,0
1292,Love Come Down,77640,0,0
1293,North Beach,277073,0,0
1294,What Your Eyes Don't See,271658,0,0
1295,Pixie Panic,51214,0,0
1296,Reversal,38718,0,15445131
1297,Shadow Hours,68206,0,0
1298,Still Doing the Safety Dance,-1,-1,-1
1299,A Sudden Loss of Gravity,409771,0,0
1300,Via Dolorosa,560627,0,0
1301,Slipdream,524998,0,0
1302,Chelsea Walls,35694,0,0
1303,Lonesome,27644,0,0
1304,"Love, Life & Pain",-1,-1,-1
1305,Made,337170,50000000,133511855
1306,Nomad,19495,25000000,0
1307,Cl.One,32670,0,0
1308,One 2 Ka 4,132744,5200000,5900000
1309,Operation Delta Force 5: Random Fire,95251,0,0
1310,Un paraíso bajo las estrellas,285759,0,0
1311,Burnt Money,27092,0,0
1312,The Score,11371,68000000,113579918
1313,Le secret,527729,0,45631901
1314,The Dentist,9568,2500000,0
1315,Spy Kids,10054,35000000,147934180
1316,Nuyorican Dream,138512,0,0
1317,Tortilla Heaven,19319,0,0
1318,The Currency and the Blonde,-1,-1,-1
1319,Formula 51,1613,27000000,12881605
1320,We All Fall Down,477733,0,0
